Level	Rule Name	Subject	Property	Value
WARN	duplicate_label_synonym	milk retinol amount	oboInOwl:hasExactSynonym	milk retinol amount
WARN	duplicate_label_synonym	milk triglyceride amount	oboInOwl:hasExactSynonym	milk triglyceride amount
WARN	duplicate_label_synonym	milk cholesterol amount	oboInOwl:hasExactSynonym	milk cholesterol amount
WARN	duplicate_label_synonym	milk phospholipid amount	oboInOwl:hasExactSynonym	milk phospholipid amount
WARN	duplicate_label_synonym	milk polyphenol amount	oboInOwl:hasExactSynonym	milk polyphenol amount
WARN	duplicate_label_synonym	milk butyrophilin amount	oboInOwl:hasExactSynonym	milk butyrophilin amount
WARN	duplicate_label_synonym	milk urea amount	oboInOwl:hasExactSynonym	milk urea amount
WARN	duplicate_label_synonym	milk ammonia amount	oboInOwl:hasExactSynonym	milk ammonia amount
WARN	duplicate_label_synonym	cerebrospinal fluid mineral amount	oboInOwl:hasExactSynonym	cerebrospinal fluid mineral amount
WARN	duplicate_label_synonym	nervous system serotonin amount	oboInOwl:hasExactSynonym	nervous system serotonin amount
WARN	duplicate_label_synonym	liver cholesterol amount	oboInOwl:hasExactSynonym	liver cholesterol amount
WARN	duplicate_label_synonym	urine catecholamine amount	oboInOwl:hasExactSynonym	urine catecholamine amount
WARN	duplicate_label_synonym	blood fibronectin amount	oboInOwl:hasExactSynonym	blood fibronectin amount
WARN	duplicate_label_synonym	blood glutathione amount	oboInOwl:hasExactSynonym	blood glutathione amount
WARN	duplicate_label_synonym	liver triglyceride amount	oboInOwl:hasExactSynonym	liver triglyceride amount
WARN	duplicate_label_synonym	urine mineral amount	oboInOwl:hasExactSynonym	urine mineral amount
WARN	duplicate_label_synonym	milk protein amount	oboInOwl:hasExactSynonym	milk protein amount
WARN	duplicate_label_synonym	blood cortisol amount	oboInOwl:hasExactSynonym	blood cortisol amount
WARN	missing_definition	biological attribute	IAO:0000115	
WARN	missing_definition	brood size	IAO:0000115	
WARN	missing_definition	buoyancy	IAO:0000115	
WARN	missing_definition	excitatory post-synaptic membrane potential	IAO:0000115	
WARN	missing_definition	inhibitory post-synaptic membrane potential	IAO:0000115	
WARN	missing_definition	long-term neuronal synaptic plasticity	IAO:0000115	
WARN	missing_definition	pH	IAO:0000115	
WARN	missing_definition	resting membrane potential	IAO:0000115	
WARN	missing_definition	short-term neuronal synaptic plasticity	IAO:0000115	
WARN	missing_definition	synaptic metaplasticity	IAO:0000115	
WARN	missing_definition	synaptic plasticity	IAO:0000115	
WARN	missing_definition	viral protein levels	IAO:0000115	
WARN	missing_definition	macromolecular stability	IAO:0000115	
